seed,gamma,h,L,N_code,epsilon,mode,total_resources,converged,final_error,n_accepted,n_rejected,acceptance_rate,n_syndrome_used,mean_d,sum_F_obs,sum_M_sq,timestamp
6,1.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,full_likelihood_cond_only,930,True,4.6607851982e-03,70,0,1.0000000000e+00,0,0.0000000000e+00,6.2352000000e+04,1.7320000000e+03,2026-05-04T13:16:15.519595
6,1.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,full_likelihood_cond_only,258,True,6.1250329018e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,1.5264000000e+04,4.2400000000e+02,2026-05-04T13:16:15.533361
6,1.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,full_likelihood_cond_only,222,True,2.3909628391e-02,20,0,1.0000000000e+00,0,0.0000000000e+00,1.1952000000e+04,3.3200000000e+02,2026-05-04T13:16:15.548358
6,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,full_likelihood_cond_only,186,True,2.1462738514e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,7.7760000000e+03,2.1600000000e+02,2026-05-04T13:16:15.561506
6,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,full_likelihood_cond_only,93,True,1.7939299345e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,3.9960000000e+03,1.1100000000e+02,2026-05-04T13:16:15.573591
6,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,full_likelihood_cond_only,66,True,9.7900331020e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.0160000000e+03,5.6000000000e+01,2026-05-04T13:16:15.585269
6,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,full_likelihood_cond_only,141,True,4.2293369770e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,4.5720000000e+03,1.2700000000e+02,2026-05-04T13:16:15.599848
6,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,full_likelihood_cond_only,291705,True,1.0678172112e-04,48560,0,1.0000000000e+00,48,9.8846787479e-04,8.1662120000e+06,2.2703700000e+05,2026-05-04T13:16:24.077682
6,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,full_likelihood_cond_only,69,True,2.1368950605e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,2.0520000000e+03,5.7000000000e+01,2026-05-04T13:16:24.088526
5,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood_cond_only,135525,True,1.0907649994e-05,30,0,1.0000000000e+00,0,0.0000000000e+00,3.2648364360e+09,9.0689901000e+07,2026-05-04T13:15:24.276641
5,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood_cond_only,223184613,False,2.5414118767e+00,50000,0,1.0000000000e+00,87,1.7400000000e-03,5.2965289810e+12,1.4727401440e+11,2026-05-04T13:15:35.531069
5,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood_cond_only,198102039,False,2.5414118767e+00,50000,0,1.0000000000e+00,81,1.6200000000e-03,4.1834696176e+12,1.1631664225e+11,2026-05-04T13:15:46.971249
5,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood_cond_only,175838853,False,2.5414118767e+00,50000,0,1.0000000000e+00,92,1.8400000000e-03,3.3002112851e+12,9.1775618225e+10,2026-05-04T13:15:57.429716
5,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood_cond_only,178131,True,1.0907649994e-05,60,0,1.0000000000e+00,0,0.0000000000e+00,3.0223102680e+09,8.3953063000e+07,2026-05-04T13:15:57.481478
5,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood_cond_only,2389470,True,1.0907649994e-05,880,0,1.0000000000e+00,2,2.2727272727e-03,3.5399031668e+10,9.8406273800e+08,2026-05-04T13:15:57.975601
5,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood_cond_only,362505,True,1.0907649994e-05,150,0,1.0000000000e+00,0,0.0000000000e+00,4.8035933640e+09,1.3343314900e+08,2026-05-04T13:15:58.085120
5,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood_cond_only,1122948,True,1.0907649994e-05,520,0,1.0000000000e+00,1,1.9230769231e-03,1.2894499960e+10,3.5822349000e+08,2026-05-04T13:15:58.414872
5,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood_cond_only,97951425,False,6.0018110275e-01,50000,0,1.0000000000e+00,84,1.6800000000e-03,1.0205965962e+12,2.8375490657e+10,2026-05-04T13:16:08.427014
5,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood_cond_only,340623,True,1.0907649994e-05,210,0,1.0000000000e+00,1,4.7619047619e-03,3.0607285720e+09,8.5694907000e+07,2026-05-04T13:16:08.572429
5,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood_cond_only,77663736,False,6.0018110275e-01,50000,0,1.0000000000e+00,94,1.8800000000e-03,6.4164703091e+11,1.7842198928e+10,2026-05-04T13:16:18.699713
5,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood_cond_only,97821,True,1.0907649994e-05,60,0,1.0000000000e+00,0,0.0000000000e+00,7.6419867600e+08,2.1227741000e+07,2026-05-04T13:16:18.753051
5,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood_cond_only,18576,True,1.3291835785e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,1.1906805600e+08,3.3074460000e+06,2026-05-04T13:16:18.776354
5,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood_cond_only,246264,True,1.0907649994e-05,230,0,1.0000000000e+00,2,8.6956521739e-03,1.4105764840e+09,3.9544114000e+07,2026-05-04T13:16:18.945055
5,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood_cond_only,59526,True,1.0678172112e-04,70,0,1.0000000000e+00,0,0.0000000000e+00,2.8171152000e+08,7.8253200000e+06,2026-05-04T13:16:19.004458
5,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood_cond_only,39702,True,3.7044286728e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,1.8576885600e+08,5.1602460000e+06,2026-05-04T13:16:19.042329
5,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood_cond_only,20322,True,1.3291835785e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,8.3112552000e+07,2.3086820000e+06,2026-05-04T13:16:19.073139
5,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood_cond_only,1628925,True,1.0907649994e-05,2360,0,1.0000000000e+00,4,1.6949152542e-03,5.9870499360e+09,1.6642727100e+08,2026-05-04T13:16:19.867870
5,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,full_likelihood_cond_only,22416,True,1.8084049225e-04,40,0,1.0000000000e+00,0,0.0000000000e+00,6.7942080000e+07,1.8872800000e+06,2026-05-04T13:16:19.904033
5,1.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,full_likelihood_cond_only,12054,True,3.4645199776e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,3.6657720000e+07,1.0182700000e+06,2026-05-04T13:16:19.927464
5,1.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,full_likelihood_cond_only,836664,True,1.0907649994e-05,1750,0,1.0000000000e+00,3,1.7142857143e-03,2.1178205160e+09,5.8890226000e+07,2026-05-04T13:16:20.472915
5,1.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,full_likelihood_cond_only,10110,True,2.0265579224e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2.3670072000e+07,6.5750200000e+05,2026-05-04T13:16:20.495070
5,1.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,full_likelihood_cond_only,643875,True,5.8829784393e-05,1690,0,1.0000000000e+00,3,1.7751479290e-03,1.2988142760e+09,3.6101471000e+07,2026-05-04T13:16:20.994945
5,1.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,full_likelihood_cond_only,10707,True,5.6433677673e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,1.8002700000e+07,5.0007500000e+05,2026-05-04T13:16:21.019949
5,1.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,full_likelihood_cond_only,2547,True,9.4783306122e-04,10,0,1.0000000000e+00,1,1.0000000000e-01,3.9127840000e+06,1.0944900000e+05,2026-05-04T13:16:21.034268
5,1.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,full_likelihood_cond_only,6351,True,4.2054057121e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,9.6241320000e+06,2.6733700000e+05,2026-05-04T13:16:21.054302
5,1.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,full_likelihood_cond_only,52434,True,3.7044286728e-05,210,0,1.0000000000e+00,3,1.4285714286e-02,6.7900808000e+07,1.9026080000e+06,2026-05-04T13:16:21.159255
5,1.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,full_likelihood_cond_only,5736,True,2.0265579224e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,6.4411200000e+06,1.7892000000e+05,2026-05-04T13:16:21.184629
5,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood_cond_only,6060,True,2.5057792664e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,6.0732000000e+06,1.6870000000e+05,2026-05-04T13:16:21.210318
5,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood_cond_only,4110,True,3.7258863449e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,3.2327280000e+06,8.9798000000e+04,2026-05-04T13:16:21.235864
5,1.0000000000e-02,0.0000000000e+00,1,3,3.3529241492e-03,full_likelihood_cond_only,9786,True,7.7787041664e-04,60,0,1.0000000000e+00,1,1.6666666667e-02,8.2802680000e+06,2.3460800000e+05,2026-05-04T13:16:21.278306
5,1.0000000000e-02,0.0000000000e+00,1,3,3.7693909754e-03,full_likelihood_cond_only,19881,True,2.7671456337e-04,150,0,1.0000000000e+00,0,0.0000000000e+00,1.3897332000e+07,3.8603700000e+05,2026-05-04T13:16:21.356086
5,1.0000000000e-02,0.0000000000e+00,1,3,4.2375871606e-03,full_likelihood_cond_only,4533,True,1.5230774879e-03,40,0,1.0000000000e+00,0,0.0000000000e+00,2.7076680000e+06,7.5213000000e+04,2026-05-04T13:16:21.387036
5,1.0000000000e-02,0.0000000000e+00,1,3,4.7639380104e-03,full_likelihood_cond_only,229317,True,3.7044286728e-05,2210,0,1.0000000000e+00,3,1.3574660633e-03,1.2713292800e+08,3.5352930000e+06,2026-05-04T13:16:21.857437
5,1.0000000000e-02,0.0000000000e+00,1,3,5.3556669177e-03,full_likelihood_cond_only,1671,True,2.0265579224e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,7.4034000000e+05,2.0565000000e+04,2026-05-04T13:16:21.876621
5,1.0000000000e-02,0.0000000000e+00,1,3,6.0208944933e-03,full_likelihood_cond_only,876,True,2.4338960648e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,3.8455200000e+05,1.0682000000e+04,2026-05-04T13:16:21.890643
5,1.0000000000e-02,0.0000000000e+00,1,3,6.7687500095e-03,full_likelihood_cond_only,9390,True,5.8829784393e-05,120,0,1.0000000000e+00,0,0.0000000000e+00,3.8389680000e+06,1.0663800000e+05,2026-05-04T13:16:21.948655
5,1.0000000000e-02,0.0000000000e+00,1,3,7.6094966855e-03,full_likelihood_cond_only,1257,True,1.5470385551e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,4.3405200000e+05,1.2057000000e+04,2026-05-04T13:16:21.968347
5,1.0000000000e-02,0.0000000000e+00,1,3,8.5546725356e-03,full_likelihood_cond_only,1716,True,7.7787041664e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,5.2106400000e+05,1.4474000000e+04,2026-05-04T13:16:21.991847
5,1.0000000000e-02,0.0000000000e+00,1,3,9.6172487112e-03,full_likelihood_cond_only,1473,True,2.0265579224e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,3.7321200000e+05,1.0367000000e+04,2026-05-04T13:16:22.013510
5,1.0000000000e-02,0.0000000000e+00,1,3,1.0811807511e-02,full_likelihood_cond_only,415464,True,1.0678172112e-04,8870,0,1.0000000000e+00,23,2.5930101466e-03,1.0176350400e+08,2.8302840000e+06,2026-05-04T13:16:23.705152
5,1.0000000000e-02,0.0000000000e+00,1,3,1.2154742501e-02,full_likelihood_cond_only,1389,True,5.8612227440e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,3.4412400000e+05,9.5590000000e+03,2026-05-04T13:16:23.728066
5,1.0000000000e-02,0.0000000000e+00,1,3,1.3664483493e-02,full_likelihood_cond_only,1173,True,1.9545257092e-03,30,0,1.0000000000e+00,1,3.3333333333e-02,2.4420400000e+05,6.8190000000e+03,2026-05-04T13:16:23.749434
5,1.0000000000e-02,0.0000000000e+00,1,3,1.5361749467e-02,full_likelihood_cond_only,18306,True,3.2466650009e-04,550,0,1.0000000000e+00,2,3.6363636364e-03,3.1821840000e+06,8.8524000000e+04,2026-05-04T13:16:23.872093
5,1.0000000000e-02,0.0000000000e+00,1,3,1.7269832907e-02,full_likelihood_cond_only,300,True,4.7566592693e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,4.5576000000e+04,1.2660000000e+03,2026-05-04T13:16:23.886136
5,1.0000000000e-02,0.0000000000e+00,1,3,1.9414919457e-02,full_likelihood_cond_only,543,True,1.8684506416e-02,20,0,1.0000000000e+00,0,0.0000000000e+00,7.8732000000e+04,2.1870000000e+03,2026-05-04T13:16:23.902029
5,1.0000000000e-02,0.0000000000e+00,1,3,2.1826447284e-02,full_likelihood_cond_only,270,True,1.9065737724e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,3.6072000000e+04,1.0020000000e+03,2026-05-04T13:16:23.914106
5,1.0000000000e-02,0.0000000000e+00,1,3,2.4537511066e-02,full_likelihood_cond_only,477,True,4.4472515583e-03,20,0,1.0000000000e+00,0,0.0000000000e+00,5.2668000000e+04,1.4630000000e+03,2026-05-04T13:16:23.929951
5,1.0000000000e-02,0.0000000000e+00,1,3,2.7585316176e-02,full_likelihood_cond_only,228,True,5.4539144039e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,2.3184000000e+04,6.4400000000e+02,2026-05-04T13:16:23.941992
5,1.0000000000e-02,0.0000000000e+00,1,3,3.1011689266e-02,full_likelihood_cond_only,453,True,1.5470385551e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,3.7692000000e+04,1.0470000000e+03,2026-05-04T13:16:23.959802
5,1.0000000000e-02,0.0000000000e+00,1,3,3.4863652277e-02,full_likelihood_cond_only,168,True,1.0439336300e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,1.3968000000e+04,3.8800000000e+02,2026-05-04T13:16:23.970571
5,1.0000000000e-02,0.0000000000e+00,1,3,3.9194067748e-02,full_likelihood_cond_only,96,True,1.5472710133e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,5.5440000000e+03,1.5400000000e+02,2026-05-04T13:16:23.980968
5,1.0000000000e-02,0.0000000000e+00,1,3,4.4062364278e-02,full_likelihood_cond_only,444,True,2.0983219147e-03,40,0,1.0000000000e+00,0,0.0000000000e+00,2.6352000000e+04,7.3200000000e+02,2026-05-04T13:16:23.999264
5,1.0000000000e-02,0.0000000000e+00,1,3,4.9535352090e-02,full_likelihood_cond_only,171,True,2.7671456337e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,7.5240000000e+03,2.0900000000e+02,2026-05-04T13:16:24.011811
5,1.0000000000e-02,0.0000000000e+00,1,3,5.5688139909e-02,full_likelihood_cond_only,360,True,1.4010667801e-03,40,0,1.0000000000e+00,0,0.0000000000e+00,1.6056000000e+04,4.4600000000e+02,2026-05-04T13:16:24.030029
5,1.0000000000e-02,0.0000000000e+00,1,3,6.2605165720e-02,full_likelihood_cond_only,267,True,4.2075514793e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,1.1916000000e+04,3.3100000000e+02,2026-05-04T13:16:24.045917
5,1.0000000000e-02,0.0000000000e+00,1,3,7.0381355549e-02,full_likelihood_cond_only,54,True,1.8084049225e-04,10,0,1.0000000000e+00,0,0.0000000000e+00,1.3680000000e+03,3.8000000000e+01,2026-05-04T13:16:24.056561
5,1.0000000000e-02,0.0000000000e+00,1,3,7.9123426190e-02,full_likelihood_cond_only,81,True,1.3051927090e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,3.0600000000e+03,8.5000000000e+01,2026-05-04T13:16:24.066991
5,1.0000000000e-02,0.0000000000e+00,1,3,8.8951349731e-02,full_likelihood_cond_only,57,True,3.3758461475e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,1.5480000000e+03,4.3000000000e+01,2026-05-04T13:16:24.077663
5,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-01,full_likelihood_cond_only,75,True,5.7678982615e-02,10,0,1.0000000000e+00,0,0.0000000000e+00,2.4120000000e+03,6.7000000000e+01,2026-05-04T13:16:24.088216
1,1.0000000000e-02,0.0000000000e+00,1,3,1.0000000000e-04,full_likelihood_cond_only,2580324,True,1.0907649994e-05,520,0,1.0000000000e+00,1,1.9230769231e-03,6.8885562100e+10,1.9171031700e+09,2026-05-04T13:15:21.985889
1,1.0000000000e-02,0.0000000000e+00,1,3,1.1242100351e-04,full_likelihood_cond_only,538767,True,1.0907649994e-05,120,0,1.0000000000e+00,0,0.0000000000e+00,1.2856639140e+10,3.5712886500e+08,2026-05-04T13:15:22.089496
1,1.0000000000e-02,0.0000000000e+00,1,3,1.2638482029e-04,full_likelihood_cond_only,198173553,False,2.5414118767e+00,50000,0,1.0000000000e+00,70,1.4000000000e-03,4.1849730448e+12,1.1634844415e+11,2026-05-04T13:15:33.468350
1,1.0000000000e-02,0.0000000000e+00,1,3,1.4208308325e-04,full_likelihood_cond_only,176278989,False,2.5414118767e+00,50000,0,1.0000000000e+00,108,2.1600000000e-03,3.3073574074e+12,9.1978880687e+10,2026-05-04T13:15:44.723972
1,1.0000000000e-02,0.0000000000e+00,1,3,1.5973122801e-04,full_likelihood_cond_only,156983715,False,2.5414118767e+00,50000,0,1.0000000000e+00,89,1.7800000000e-03,2.6252212221e+12,7.2999034101e+10,2026-05-04T13:15:55.560351
1,1.0000000000e-02,0.0000000000e+00,1,3,1.7957144944e-04,full_likelihood_cond_only,139941366,False,2.5414118767e+00,50000,0,1.0000000000e+00,81,1.6200000000e-03,2.0852116901e+12,5.7976637224e+10,2026-05-04T13:16:05.453854
1,1.0000000000e-02,0.0000000000e+00,1,3,2.0187602547e-04,full_likelihood_cond_only,252051,True,1.0907649994e-05,100,0,1.0000000000e+00,0,0.0000000000e+00,3.3964445880e+09,9.4345683000e+07,2026-05-04T13:16:05.532245
1,1.0000000000e-02,0.0000000000e+00,1,3,2.2695105367e-04,full_likelihood_cond_only,918462,True,1.0907649994e-05,410,0,1.0000000000e+00,0,0.0000000000e+00,1.0736962848e+10,2.9824896800e+08,2026-05-04T13:16:05.784847
1,1.0000000000e-02,0.0000000000e+00,1,3,2.5514065200e-04,full_likelihood_cond_only,203625,True,1.0907649994e-05,100,0,1.0000000000e+00,0,0.0000000000e+00,2.1727906920e+09,6.0355297000e+07,2026-05-04T13:16:05.858909
1,1.0000000000e-02,0.0000000000e+00,1,3,2.8683168133e-04,full_likelihood_cond_only,87496581,False,2.5414118767e+00,50000,0,1.0000000000e+00,69,1.3800000000e-03,8.1349226287e+11,2.2615329427e+10,2026-05-04T13:16:15.687455
1,1.0000000000e-02,0.0000000000e+00,1,3,3.2245905453e-04,full_likelihood_cond_only,307920,True,1.0907649994e-05,210,0,1.0000000000e+00,0,0.0000000000e+00,2.4229234080e+09,6.7303428000e+07,2026-05-04T13:16:15.838261
1,1.0000000000e-02,0.0000000000e+00,1,3,3.6251170500e-04,full_likelihood_cond_only,907890,True,1.0907649994e-05,650,0,1.0000000000e+00,0,0.0000000000e+00,6.7565873520e+09,1.8768298200e+08,2026-05-04T13:16:16.214640
1,1.0000000000e-02,0.0000000000e+00,1,3,4.0753929659e-04,full_likelihood_cond_only,27498,True,1.0678172112e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,1.8096609600e+08,5.0268360000e+06,2026-05-04T13:16:16.236634
1,1.0000000000e-02,0.0000000000e+00,1,3,4.5815976691e-04,full_likelihood_cond_only,42567,True,8.4966421127e-05,40,0,1.0000000000e+00,0,0.0000000000e+00,2.2645904400e+08,6.2905290000e+06,2026-05-04T13:16:16.272513
1,1.0000000000e-02,0.0000000000e+00,1,3,5.1506780762e-04,full_likelihood_cond_only,335433,True,1.0907649994e-05,360,0,1.0000000000e+00,0,0.0000000000e+00,1.7047805400e+09,4.7355015000e+07,2026-05-04T13:16:16.489924
1,1.0000000000e-02,0.0000000000e+00,1,3,5.7904439806e-04,full_likelihood_cond_only,62958,True,3.7044286728e-05,70,0,1.0000000000e+00,0,0.0000000000e+00,2.9616069600e+08,8.2266860000e+06,2026-05-04T13:16:16.543783
1,1.0000000000e-02,0.0000000000e+00,1,3,6.5096752305e-04,full_likelihood_cond_only,14475,True,5.8829784393e-05,20,0,1.0000000000e+00,0,0.0000000000e+00,6.2577468000e+07,1.7382630000e+06,2026-05-04T13:16:16.565980
1,1.0000000000e-02,0.0000000000e+00,1,3,7.3182422191e-04,full_likelihood_cond_only,52407,True,1.3291835785e-04,80,0,1.0000000000e+00,0,0.0000000000e+00,1.8573987600e+08,5.1594410000e+06,2026-05-04T13:16:16.626803
1,1.0000000000e-02,0.0000000000e+00,1,3,8.2272413417e-04,full_likelihood_cond_only,21510,True,2.0265579224e-04,30,0,1.0000000000e+00,0,0.0000000000e+00,7.8154272000e+07,2.1709520000e+06,2026-05-04T13:16:16.656191
1,1.0000000000e-02,0.0000000000e+00,1,3,9.2491472772e-04,full_likelihood_cond_only,10392,True,2.5057792664e-04,20,0,1.0000000000e+00,0,0.0000000000e+00,2.9769120000e+07,8.2692000000e+05,2026-05-04T13:16:16.676935
1,1.0000000000e-02,0.0000000000e+00,1,3,1.0397984185e-03,full_likelihood_cond_only,176241,True,1.0907649994e-05,370,0,1.0000000000e+00,1,2.7027027027e-03,4.4740699600e+08,1.2434941000e+07,2026-05-04T13:16:16.871760
1,1.0000000000e-02,0.0000000000e+00,1,3,1.1689518165e-03,full_likelihood_cond_only,17670,True,2.0265579224e-04,40,0,1.0000000000e+00,0,0.0000000000e+00,3.8403144000e+07,1.0667540000e+06,2026-05-04T13:16:16.906737
1,1.0000000000e-02,0.0000000000e+00,1,3,1.3141473626e-03,full_likelihood_cond_only,35136,True,3.7044286728e-05,90,0,1.0000000000e+00,0,0.0000000000e+00,7.2397152000e+07,2.0110320000e+06,2026-05-04T13:16:16.966265
1,1.0000000000e-02,0.0000000000e+00,1,3,1.4773776526e-03,full_likelihood_cond_only,33537,True,3.7044286728e-05,90,0,1.0000000000e+00,0,0.0000000000e+00,6.5137572000e+07,1.8093770000e+06,2026-05-04T13:16:17.021642
1,1.0000000000e-02,0.0000000000e+00,1,3,1.6608827826e-03,full_likelihood_cond_only,14943,True,3.4645199776e-04,50,0,1.0000000000e+00,0,0.0000000000e+00,2.3577948000e+07,6.5494300000e+05,2026-05-04T13:16:17.061052
1,1.0000000000e-02,0.0000000000e+00,1,3,1.8671810913e-03,full_likelihood_cond_only,26328,True,1.3291835785e-04,100,0,1.0000000000e+00,0,0.0000000000e+00,3.8140488000e+07,1.0594580000e+06,2026-05-04T13:16:17.125968
1,1.0000000000e-02,0.0000000000e+00,1,3,2.0991037201e-03,full_likelihood_cond_only,6285,True,1.0175704956e-03,30,0,1.0000000000e+00,0,0.0000000000e+00,7.8302520000e+06,2.1750700000e+05,2026-05-04T13:16:17.152224
1,1.0000000000e-02,0.0000000000e+00,1,3,2.3598334668e-03,full_likelihood_cond_only,7266,True,4.2054057121e-04,40,0,1.0000000000e+00,0,0.0000000000e+00,7.4936880000e+06,2.0815800000e+05,2026-05-04T13:16:17.184427
1,1.0000000000e-02,0.0000000000e+00,1,3,2.6529484644e-03,full_likelihood_cond_only,12528,True,3.9440393448e-04,70,0,1.0000000000e+00,0,0.0000000000e+00,1.1751912000e+07,3.2644200000e+05,2026-05-04T13:16:17.233096
1,1.0000000000e-02,0.0000000000e+00,1,3,2.9824712862e-03,full_likelihood_cond_only,792,True,2.1201074123e-03,10,0,1.0000000000e+00,0,0.0000000000e+00,4.6756800000e+05,1.2988000000e+04,2026-05-04T13:16:17.246367
